Codigo_Pais_Origen,Codigo_Pais_Destino,1960,1970,1980,1990,2000
PNG,BRN,0,0,0,0,0
PNG,BFA,0,0,0,0,0
PNG,CPV,0,0,0,0,0
PNG,CHI,0,0,0,0,0
PNG,HRV,0,0,0,0,0
PNG,CZE,0,0,0,0,2
PNG,FRO,0,0,0,0,0
PNG,GIB,0,0,0,0,0
PNG,GUM,13,102,1,10,11
PNG,GIN,0,0,0,0,0
PNG,HND,0,0,0,0,0
PNG,ISL,0,0,0,0,0
PNG,IRQ,0,0,0,0,0
PNG,KIR,12,13,0,83,4
PNG,XKX,0,0,0,0,0
PNG,LBN,0,0,0,0,0
PNG,LSO,0,0,0,0,0
PNG,LBR,0,0,0,0,0
PNG,LIE,0,0,0,0,0
PNG,MAC,0,0,0,0,0
PNG,MDG,0,0,0,0,0
PNG,MTQ,0,0,0,0,0
PNG,MRT,0,0,0,0,0
PNG,MEX,0,3,0,0,1
PNG,MNG,0,0,0,0,0
PNG,NRU,25,0,1,1,1
PNG,NPL,0,0,1,1,1
PNG,NIC,0,0,0,0,0
PNG,NFK,0,0,0,0,0
PNG,PER,0,0,0,7,5
PNG,ROU,0,0,0,0,0
PNG,RWA,0,0,0,0,0
PNG,SPM,0,0,0,0,0
PNG,SGP,69,2,5,14,50
PNG,SLB,240,264,80,756,1573
PNG,ESP,0,0,0,1,15
PNG,KNA,0,0,0,0,0
PNG,VCT,0,0,0,0,0
PNG,TON,0,2,5,7,4
PNG,TUN,0,0,0,0,0
PNG,TUR,0,0,0,0,2
PNG,ARE,0,0,0,0,1
PNG,GBR,24,1,0,0,3
PNG,USA,88,225,1120,1421,9189
PNG,URY,0,0,0,0,0
PNG,VEN,0,0,0,1,2
PNG,VGB,0,0,0,0,0
PNG,YEM,0,0,0,0,0
PRY,AFG,0,0,0,0,0
PRY,DZA,0,0,0,0,0
PRY,ASM,0,0,0,0,0
PRY,AIA,0,0,0,0,0
PRY,ATG,0,0,0,0,0
PRY,ARM,0,0,0,0,123
PRY,ABW,0,0,0,0,0
PRY,AUT,3,0,2,7,49
PRY,BMU,0,0,0,0,2
PRY,CAF,0,0,0,0,0
PRY,CHL,206,283,265,638,1197
PRY,CHN,0,3,2,31,105
PRY,COL,47,210,366,547,357
PRY,COG,0,0,0,0,0
PRY,CRI,12,17,24,37,62
PRY,HRV,0,0,0,1,8
PRY,DNK,1,1,25,30,55
PRY,SLV,5,26,23,21,20
PRY,FRO,0,0,0,0,9
PRY,FRA,142,14,0,0,240
PRY,GEO,0,0,0,0,0
PRY,GRC,0,1,3,0,44
PRY,ISL,0,0,0,0,2
PRY,IDN,2,1,1,1,1
PRY,IRN,0,0,0,0,0
PRY,IMN,0,0,0,0,0
PRY,JAM,0,0,0,0,0
PRY,KOR,0,0,2,2,0
PRY,KWT,0,0,0,0,0
PRY,KGZ,0,0,0,0,0
PRY,LVA,0,0,0,0,2
PRY,LBY,0,0,0,0,0
PRY,MYS,0,1,4,14,46
PRY,MUS,0,0,0,0,0
PRY,MCO,0,0,0,0,0
PRY,NRU,0,0,0,0,0
PRY,ANT,0,0,0,0,1
PRY,NIC,5,8,9,10,12
PRY,PER,99,50,1,204,167
PRY,PHL,0,0,3,1,57
PRY,PRI,0,0,0,1,2
PRY,RUS,0,0,0,0,1639
PRY,SRB,0,0,0,0,0
PRY,SCG,0,0,0,0,3
PRY,SGP,2,0,3,7,26
PRY,SVN,0,0,0,2,4
PRY,SLB,0,0,0,0,0
PRY,LKA,0,0,0,0,0
PRY,KNA,0,0,0,0,0
PRY,SWE,0,2,9,8,129
PRY,TZA,8,7,3,3,6
PRY,TUR,1,2,3,5,8
PRY,TKM,0,0,0,0,0
PRY,TCA,0,0,0,0,0
PRY,TUV,0,0,0,0,0
PRY,USA,636,175,3815,7575,13715
PRY,WLF,0,0,0,0,0
PRY,YEM,0,0,0,0,0
PRY,ZWE,0,0,0,0,0
PER,ARM,0,0,0,0,0
PER,AUS,74,222,489,3667,5503
PER,BRB,6,15,27,10,11
PER,BOL,12418,8298,4723,5680,8993
PER,KHM,3,3,0,0,2
PER,CMR,6,7,6,2,2
PER,TCD,1,1,2,2,2
PER,COG,0,0,0,0,0
PER,CRI,95,361,621,1402,2843
PER,DJI,0,0,0,0,0
PER,EGY,3,55,111,31,12
PER,PYF,1,1,1,5,14
PER,GAB,0,0,0,1,2
PER,HTI,0,3,4,5,7
PER,ISL,0,0,0,2,39
PER,IND,0,7,0,12,0
PER,IRL,16,20,35,25,137
PER,IMN,0,0,0,0,0
PER,ITA,309,1872,118,12672,46851
PER,JPN,43,684,1513,7629,43220
PER,XKX,0,0,0,0,0
PER,KWT,0,1,3,4,4
PER,LAO,0,0,0,0,0
PER,LBR,0,2,0,0,0
PER,MEX,9,857,2488,2621,3785
PER,MCO,2,4,12,15,17
PER,MSR,0,0,0,2,0
PER,MMR,18,17,10,4,3
PER,NPL,0,0,0,0,0
PER,ANT,24,21,19,79,107
PER,NER,2,3,4,3,0
PER,NFK,0,0,0,0,0
PER,PAK,0,0,0,0,0
PER,PNG,0,2,2,2,1
PER,PRT,0,2,4,209,0
PER,WSM,0,1,2,0,3
PER,SMR,0,0,0,0,0
PER,SRB,0,0,0,0,0
PER,THA,11,0,54,109,373
PER,TKM,0,0,0,0,0
PER,UGA,0,0,0,0,0
PER,USA,7756,29305,67507,162190,285925
PER,URY,762,631,456,467,506
PER,VUT,0,0,1,2,0
PER,VIR,0,0,0,7,6
PER,YEM,2,2,3,4,4
PER,ZMB,0,0,9,0,0
PHL,AFG,0,0,0,0,0
PHL,DZA,6,2,2,1,1
PHL,AUS,411,1135,14880,71010,102420
PHL,BEN,0,0,0,0,1
PHL,BIH,0,0,1,7,5
PHL,BWA,0,0,0,15,72
PHL,BRN,310,414,1235,7852,11170
PHL,KHM,825,695,9,83,512
PHL,CMR,7,8,7,0,0
PHL,CHN,263,739,1680,2321,17828
PHL,DNK,38,34,960,2141,3904
PHL,DMA,2,1,0,1,1
PHL,ECU,0,2,2,3,43
PHL,SLV,4,0,2,3,0
PHL,PYF,4,5,8,35,40
PHL,GEO,0,0,0,0,0
PHL,GUM,7199,28520,19374,24583,32675
PHL,HKG,354,95,26329,51,806
PHL,IRL,16,20,36,44,4170
PHL,IMN,0,0,0,0,0
PHL,JPN,455,7521,16641,44533,121274
PHL,KAZ,0,0,0,0,0
PHL,KEN,100,1051,840,594,14
PHL,KWT,224,390,388,27552,26017
PHL,LAO,24,25,27,28,27
PHL,LBY,5,31,78,115,138
PHL,LIE,0,0,0,13,7
PHL,LTU,0,0,0,0,2
PHL,MDG,81,46,12,10,9
PHL,MYS,418,14889,48372,168737,175740
PHL,MDV,0,0,0,0,0
PHL,MLT,0,0,7,15,41
PHL,MSR,0,0,0,3,0
PHL,NER,5,6,9,6,2
PHL,NOR,4,102,855,3601,5820
PHL,PLW,90,122,165,1494,2887
PHL,PNG,7,18,2734,2118,1590
PHL,PRY,0,0,4,5,26
PHL,PRT,3,8,22,19,0
PHL,SCG,7,7,13,4,15
PHL,SLE,5,9,11,10,0
PHL,SGP,202,8319,4882,747,18793
PHL,SLB,33,36,86,71,211
PHL,ZAF,58,56,54,1,633
PHL,LCA,2,1,0,4,12
PHL,CHE,601,495,417,1175,5211
PHL,SYR,207,1996,1452,2054,2701
PHL,TJK,0,0,0,0,0
PHL,TTO,40,32,37,30,16
PHL,TUN,11,1,8,16,15
PHL,TUR,2,4,5,10,582
PHL,TUV,1,0,0,0,0
PHL,PSE,1,1,2,2,3
PHL,YEM,38,47,59,73,85
POL,ALB,19,21,23,25,29
POL,DZA,77,30,24,19,15
POL,AIA,0,0,0,0,0
POL,ARM,0,0,0,0,7113
POL,AUT,6257,3421,15032,28401,30833
POL,BGD,0,0,0,0,0
POL,BOL,1476,834,286,171,169
POL,BDI,82,66,53,1,1
POL,CHL,1521,960,635,463,435
POL,COD,904,198,83,57,47
POL,CZE,3032,3350,3703,26174,24924
POL,DJI,0,2,4,6,7
POL,DMA,0,0,0,0,0
POL,GNQ,0,0,0,0,0
POL,ETH,2,2,2,3,3
POL,FRO,57,75,100,110,202
POL,FRA,474428,280117,163788,139231,800387
POL,PYF,5,13,29,0,27
POL,GRL,2,6,7,7,6
POL,GRD,0,0,0,0,1
POL,GLP,0,8,12,25,23
POL,IND,6,0,1,45,6
POL,IRQ,439,270,158,92,0
POL,ITA,10827,10580,10908,23465,43300
POL,JOR,8,11,35,54,81
POL,KAZ,53102,61445,61136,59956,47273
POL,KOR,3,24,67,89,2
POL,MLI,12,12,12,12,0
POL,MRT,0,0,0,0,0
POL,MDA,4783,4899,4961,4739,3886
POL,MAR,10,3,2,2,1
POL,NPL,0,0,0,0,0
POL,NLD,5919,2729,4472,9926,17635
POL,NZL,2111,2025,1881,2216,1966
POL,NIC,8,13,14,15,19
POL,NGA,66,44,204,46,78
POL,NIU,0,0,0,0,0
POL,NFK,0,0,0,2,2
POL,PRT,16,41,108,152,449
POL,PRI,1,4,6,4,54
POL,ROU,2055,1763,1244,887,1211
POL,SPM,0,0,0,1,1
POL,SMR,0,0,0,0,0
POL,SEN,136,88,93,173,170
POL,SRB,0,0,0,0,0
POL,SYC,0,3,6,3,14
POL,KNA,0,0,0,0,0
POL,SDN,45,43,56,184,222
POL,SUR,6,4,3,4,5
POL,SWZ,6,13,1,12,8
POL,TWN,0,0,0,0,1
POL,THA,3,6,16,28,93
POL,TLS,0,0,0,0,0
POL,UGA,0,0,59,127,210
POL,ARE,0,2,26,48,82
POL,URY,8487,7032,5076,3261,1411
POL,UZB,0,0,0,0,0
POL,PSE,875,1044,1236,1626,2514
PRT,ASM,0,0,1,1,0
PRT,ARM,0,0,0,0,0
PRT,ABW,190,180,170,181,189
PRT,AZE,0,0,0,0,0
PRT,BHS,7,14,0,1,1
PRT,BRB,11,6,1,18,20
PRT,BEL,1437,7348,12195,17662,26651
PRT,BLZ,0,0,1,0,4
PRT,BTN,0,0,0,0,0
PRT,CMR,22,25,20,30,25
PRT,CAF,141,78,167,129,40
PRT,CHI,0,0,0,0,0
PRT,COL,294,509,672,877,448
PRT,HRV,0,0,0,2,28
PRT,DNK,633,252,349,479,672
PRT,DJI,0,0,0,1,2
PRT,DMA,3,2,0,1,2
PRT,SLV,42,17,11,6,14
PRT,EST,0,0,0,0,0
PRT,FRO,4,5,6,7,0
PRT,FLK,3,0,0,0,0
PRT,FRA,83587,306809,633769,609339,141016
PRT,GIB,77,246,171,59,51
PRT,GRL,0,2,3,3,2
PRT,GTM,18,7,14,8,17
PRT,HUN,142,93,76,63,59
PRT,ISL,7,10,23,59,98
PRT,IND,111,345,293,441,298
PRT,IRN,0,0,0,0,0
PRT,JAM,10,3,13,0,39
PRT,JOR,3,2,2,2,11
PRT,KEN,0,7,5,3,4
PRT,PRK,18,33,26,72,76
PRT,XKX,0,0,0,0,0
PRT,LAO,0,0,0,0,0
PRT,LBN,0,0,0,0,7
PRT,LTU,0,0,0,0,3
PRT,LUX,49,5383,22817,28785,41352
PRT,MKD,60,61,109,1129,1312
PRT,MDG,5,3,29,170,153
PRT,MWI,72,71,160,157,154
PRT,MRT,0,0,0,5,6
PRT,MSR,0,0,0,5,0
PRT,NCL,2,3,2,3,5
PRT,NZL,9,34,88,94,137
PRT,OMN,0,0,0,0,0
PRT,PRY,34,102,654,953,43
PRT,PER,127,257,368,172,141
PRT,PRT,0,0,0,0,0
PRT,RWA,226,45,47,53,109
PRT,SLB,0,0,0,0,1
PRT,KNA,0,0,0,5,2
PRT,SWE,77,1620,2253,2528,2487
PRT,TJK,0,0,0,0,0
PRT,THA,11,23,44,72,226
PRT,TLS,57,67,62,72,74
PRT,TCA,0,0,0,3,3
PRT,GBR,3470,28388,16903,20042,3338
PRT,VNM,0,0,0,1,11
PRT,WLF,0,0,0,0,0
PRT,ZMB,1081,867,1405,226,204
PRI,AFG,0,0,0,0,0
PRI,ALB,0,0,0,0,0
PRI,DZA,0,0,0,0,0
PRI,ASM,0,0,0,0,0
PRI,AUT,0,0,0,0,0
PRI,BHR,0,0,0,0,0
PRI,BLR,0,0,0,0,0
PRI,BLZ,2,3,3,0,62
PRI,BMU,173,649,578,45,14
PRI,BWA,0,0,0,0,0
PRI,BDI,0,0,0,0,0
PRI,CYM,0,1,4,21,74
PRI,CHL,30,60,9,121,180
PRI,COM,0,0,2,8,7
PRI,COG,0,0,0,0,0
PRI,CYP,0,0,0,0,2
PRI,DJI,0,0,2,3,3
PRI,GUF,2,6,12,27,41
PRI,GRL,5,13,16,15,13
PRI,GRD,15,9,2,17,32
PRI,GLP,54,90,206,465,418
PRI,IND,26,38,2,64,59
PRI,IRN,0,0,0,0,0
PRI,IRQ,0,0,0,0,0
PRI,ISR,0,0,0,5,12
PRI,ITA,0,1,0,0,0
PRI,KWT,0,0,0,0,0
PRI,LAO,0,0,0,0,0
PRI,LBY,0,0,0,0,0
PRI,LTU,0,0,0,0,0
PRI,LUX,0,0,0,0,0
PRI,MKD,0,0,0,0,0
PRI,MLT,0,0,0,0,0
PRI,MHL,0,0,0,0,0
PRI,MUS,0,0,0,0,0
PRI,FSM,0,0,0,0,0
PRI,MMR,2,2,1,0,0
PRI,NAM,0,0,0,0,0
PRI,NPL,0,0,0,0,0
PRI,NZL,0,0,5,3,15
PRI,NER,0,0,0,0,0
PRI,NIU,0,0,0,0,0
PRI,NOR,0,0,0,0,13
PRI,PRY,0,0,5,24,39
PRI,PHL,0,1,4,10,53
PRI,POL,0,0,0,0,1
PRI,ROU,0,0,0,0,0
PRI,SAU,0,0,0,0,0
PRI,SLE,0,0,0,0,0
PRI,SLB,0,0,0,0,0
PRI,ESP,0,1,2,0,0
PRI,LKA,0,0,0,0,0
PRI,LCA,13,9,4,27,23
PRI,SYR,0,0,0,0,0
PRI,TWN,0,0,0,0,0
PRI,TKM,0,0,0,0,0
PRI,TUV,0,0,0,0,0
PRI,UKR,0,0,0,0,5110
PRI,WLF,0,0,0,0,0
QAT,ALB,0,0,0,0,0
QAT,DZA,14,5,4,3,3
QAT,AND,0,0,0,0,0
QAT,AGO,0,0,0,0,0
QAT,AIA,0,0,0,0,0
QAT,ATG,0,0,0,0,0
QAT,ARG,1,2,3,0,0
QAT,ABW,0,0,0,0,0
QAT,AZE,0,0,0,0,0
QAT,BHS,0,0,0,0,0
QAT,BLZ,0,0,0,0,0
QAT,BEN,0,0,0,0,0
QAT,BOL,0,0,0,4,5
QAT,KHM,0,0,0,0,0
QAT,CYM,0,0,0,1,0
QAT,CAF,0,0,0,0,0
QAT,COM,0,0,0,0,0
QAT,CRI,0,0,1,0,0
QAT,EST,0,0,0,0,0
QAT,FIN,0,0,0,3,5
QAT,GEO,0,0,0,0,0
QAT,GHA,0,0,0,0,0
QAT,GIB,0,0,0,0,0
QAT,GRC,0,0,0,0,2
QAT,GRL,0,0,0,0,0
QAT,GNB,0,0,0,0,0
QAT,ISL,0,0,0,0,2
QAT,IRN,0,0,0,2,2
QAT,IMN,0,0,0,0,0
QAT,JAM,0,0,0,0,0
QAT,PRK,0,0,0,0,0
QAT,KOR,0,0,0,0,0
QAT,KWT,0,140,206,358,338
QAT,KGZ,0,0,0,0,4
QAT,LUX,0,0,0,0,0
QAT,MDG,7,4,1,0,0
QAT,MTQ,0,0,0,0,0
QAT,FSM,0,0,0,0,0
QAT,MSR,0,0,0,0,0
QAT,MAR,20,7,4,3,3
QAT,NPL,0,0,0,0,0
QAT,NER,1,2,3,2,0
QAT,NIU,0,0,0,0,0
QAT,NFK,0,0,0,0,0
QAT,NOR,0,0,0,0,12
QAT,OMN,2,4,8,24,35
QAT,PAK,0,0,0,0,0
QAT,PRY,0,0,0,0,1
QAT,PRI,0,0,0,0,0
QAT,SMR,0,0,0,0,0
QAT,SYC,0,0,0,0,0
QAT,SLE,0,0,0,0,0
QAT,ESP,0,0,0,1,15
QAT,SYR,17,7,6,9,12
QAT,TJK,0,0,0,0,0
QAT,TZA,0,0,0,0,0
QAT,TGO,2,3,3,3,3
QAT,TON,0,0,0,0,0
QAT,TTO,0,0,0,0,0
QAT,TKM,0,0,0,0,0
QAT,TCA,0,0,0,0,0
QAT,UKR,0,0,0,0,0
QAT,VIR,0,0,0,0,0
zzz,AGO,0,0,0,0,0
zzz,AUS,0,0,0,0,0
zzz,AZE,0,0,0,0,0
zzz,BHS,0,0,0,0,0
zzz,BHR,0,0,0,0,0
zzz,BTN,0,0,0,0,0
zzz,BOL,0,0,0,0,0
zzz,BRA,0,0,0,0,0
zzz,KHM,0,0,0,0,0
zzz,CYM,0,0,0,0,0
zzz,CHL,0,0,0,0,0
zzz,CHN,0,0,0,0,0
zzz,COD,0,0,0,0,0
zzz,CIV,0,0,0,0,0
zzz,HRV,0,0,0,0,0
zzz,CUB,0,0,0,0,0
zzz,DOM,0,0,0,0,0
zzz,FRO,0,0,0,0,0
zzz,FLK,0,0,0,0,0
zzz,FJI,0,0,0,0,0
zzz,FIN,0,0,0,0,0
zzz,FRA,0,0,0,0,0
zzz,GUY,0,0,0,0,0
zzz,HUN,0,0,0,0,0
zzz,ISL,0,0,0,0,0
zzz,IND,0,0,0,0,0
zzz,ISR,0,0,0,0,0
zzz,JOR,0,0,0,0,0
zzz,KOR,0,0,0,0,0
zzz,KGZ,0,0,0,0,0
zzz,LSO,0,0,0,0,0
zzz,LTU,0,0,0,0,0
zzz,MDA,0,0,0,0,0
zzz,MSR,0,0,0,0,0
zzz,NZL,0,0,0,0,0
zzz,PAN,0,0,0,0,0
zzz,PRY,0,0,0,0,0
zzz,PER,0,0,0,0,0
zzz,PHL,0,0,0,0,0
zzz,POL,0,0,0,0,0
zzz,SEN,0,0,0,0,0
zzz,SLE,0,0,0,0,0
zzz,SVK,0,0,0,0,0
zzz,SLB,0,0,0,0,0
zzz,LCA,0,0,0,0,0
zzz,SYR,0,0,0,0,0
zzz,TJK,0,0,0,0,0
zzz,THA,0,0,0,0,0
zzz,TGO,0,0,0,0,0
zzz,TCA,0,0,0,0,0
zzz,UGA,0,0,0,0,0
zzz,VNM,0,0,0,0,0
zzz,VIR,0,0,0,0,0
zzz,VGB,0,0,0,0,0
zzz,ZWE,0,0,0,0,0
REU,AND,0,0,0,0,0
REU,AIA,0,0,0,0,0
REU,BHS,0,0,0,0,0
REU,BGD,0,1,1,1,2
REU,BRB,0,0,0,1,2
REU,BMU,0,0,0,0,0
REU,BFA,0,0,0,1,0
REU,CPV,0,0,0,0,0
REU,CZE,0,0,0,0,0
REU,DJI,0,0,2,3,4
REU,DMA,0,0,0,0,0
REU,ETH,0,0,0,0,0
REU,FRO,0,0,0,0,0
REU,FJI,3,2,0,0,0
REU,GMB,0,0,0,0,0
REU,GLP,10,24,16,22,32
REU,GTM,0,0,0,0,0
REU,GIN,0,0,0,0,0
REU,IND,35,144,42,66,72
REU,IRQ,0,0,0,0,0
REU,PRK,0,0,0,0,0
REU,KOR,0,0,0,0,0
REU,KWT,0,0,0,0,0
REU,LBN,0,0,0,0,0
REU,LTU,0,0,0,0,0
REU,MAC,0,0,0,0,0
REU,FSM,1,1,0,0,0
REU,MNG,0,0,0,0,0
REU,MAR,0,0,0,0,0
REU,NPL,0,0,0,0,0
REU,NER,0,0,0,0,0
REU,NFK,0,0,0,0,0
REU,PAK,3,9,7,6,5
REU,PHL,0,0,0,0,0
REU,PRI,0,2,3,0,29
REU,QAT,0,0,0,0,0
REU,WSM,0,0,0,0,0
REU,SAU,0,0,0,0,0
REU,SEN,0,0,0,0,0
REU,SLB,0,0,0,0,0
REU,LKA,0,0,0,0,0
REU,SDN,48,46,59,84,101
REU,TJK,0,0,0,0,0
REU,TCA,0,0,0,0,0
REU,ARE,0,0,0,0,0
REU,UZB,0,0,0,0,0
REU,VGB,0,0,0,0,0
ROU,ATG,0,0,0,0,0
ROU,AUT,2955,733,3223,28723,24647
ROU,AZE,0,0,0,0,0
ROU,BTN,0,0,0,0,0
ROU,BWA,0,0,0,7,8
ROU,BRN,0,0,0,0,0
ROU,CPV,0,0,0,0,0
ROU,CAF,633,349,753,18,6
ROU,CHI,0,0,0,0,0
ROU,CHN,9,10,2,6,94
ROU,COM,0,0,0,0,0
ROU,COK,0,0,0,1,2
ROU,CRI,15,13,20,39,75
ROU,CUB,0,0,0,0,0
ROU,CYP,4,11,18,24,2454
ROU,DMA,0,0,0,0,0
ROU,GNQ,0,0,1,0,1
ROU,GAB,4,2,3,4,7
ROU,GRC,334,154,610,4762,21132
ROU,HUN,48848,174498,160423,139690,133077
ROU,ISL,6,9,20,52,66
ROU,IND,316,256,68,2028,319
ROU,IRL,209,264,469,423,5264
ROU,KEN,0,0,0,0,0
ROU,KIR,0,0,0,0,2
ROU,XKX,0,0,0,0,0
ROU,LBR,4,0,0,0,0
ROU,LBY,4,110,280,413,494
ROU,MLT,1,40,26,25,41
ROU,MHL,0,0,0,0,0
ROU,MRT,0,0,0,18,20
ROU,MNE,0,0,0,0,0
ROU,MSR,0,0,0,0,0
ROU,MOZ,0,0,3,6,7
ROU,NZL,724,664,585,622,917
ROU,NIC,2,4,4,4,5
ROU,NGA,5,4,17,4,7
ROU,NIU,0,0,0,0,0
ROU,PAN,76,39,21,45,75
ROU,PRT,19,49,128,76,3008
ROU,PRI,0,0,0,0,1
ROU,QAT,692,7050,9986,908,5925
ROU,SMR,0,0,0,0,0
ROU,SAU,3,18,93,244,263
ROU,SVN,359,365,653,63,17
ROU,KNA,0,0,0,0,0
ROU,LCA,0,0,0,0,0
ROU,VCT,0,0,0,0,0
ROU,SWE,709,1289,1971,7991,11646
ROU,CHE,1382,337,2576,29152,3146
ROU,TON,0,0,2,4,2
ROU,TUN,10,88,7,14,13
ROU,TCA,0,0,0,0,0
ROU,UGA,0,0,0,1,0
ROU,UZB,0,0,0,0,0
ROU,VUT,1,1,0,0,0
ROU,VNM,0,0,0,0,5
ROU,YEM,681,843,1044,1292,1510
ROU,ZWE,78,100,95,89,82
RUS,AFG,0,0,0,0,0
RUS,ASM,0,0,0,1,0
RUS,ARG,30567,23807,18399,8666,2350
RUS,AUS,3920,8823,4254,8083,14882
RUS,AZE,185297,189506,175676,161999,106281
RUS,BWA,0,0,0,0,0
RUS,BFA,9,13,24,11,21
RUS,CYM,0,0,0,0,13
RUS,TCD,0,0,0,0,0
RUS,CHL,1129,655,369,447,578
RUS,HRV,2353,2392,4282,719,7178
RUS,DNK,977,991,703,572,2669
RUS,DJI,0,0,0,0,0
RUS,DMA,2,1,0,1,2
RUS,DOM,81,144,200,268,351
RUS,GNQ,0,0,0,0,0
RUS,FIN,4051,2907,2307,2835,10527
RUS,DEU,286209,297315,299809,936128,978793
RUS,GRL,0,0,0,0,0
RUS,GLP,3,36,57,118,106
RUS,HND,20,9,12,25,19
RUS,IRQ,534,364,254,222,31
RUS,JPN,7,119,263,402,3277
RUS,KAZ,1525680,2143604,2329099,2450213,1931909
RUS,LAO,0,0,0,0,0
RUS,LUX,118,237,307,1826,461
RUS,MRT,0,0,0,51,57
RUS,MUS,0,0,0,1,0
RUS,MEX,143,147,18,58,1305
RUS,NLD,8464,2452,2379,2622,23439
RUS,NZL,95,98,200,192,2864
RUS,NFK,0,0,0,0,0
RUS,PNG,2,4,9,7,5
RUS,PER,270,625,931,905,740
RUS,PHL,2,7,8,28,81
RUS,POL,293946,253112,176771,115870,64036
RUS,QAT,88,2432,6083,1113,16022
RUS,RUS,0,0,0,0,0
RUS,WSM,0,0,0,0,0
RUS,SYC,0,0,0,2,43
RUS,KNA,0,0,0,3,4
RUS,VCT,0,0,0,1,2
RUS,SDN,0,0,0,0,0
RUS,SYR,10,98,71,101,133
RUS,TZA,0,0,0,0,0
RUS,TLS,0,0,0,0,0
RUS,TON,0,0,2,4,2
RUS,TUV,0,0,0,0,0
RUS,GBR,46224,36974,25982,19425,15053
RUS,VIR,2,28,0,24,17
RUS,VGB,0,1,2,3,3
RUS,PSE,1081,1289,1527,2009,3105
RUS,ZWE,64,83,78,74,68
RWA,AFG,0,4,2,4,7
RWA,ALB,0,0,0,0,0
RWA,ASM,0,0,0,0,0
RWA,AND,0,0,0,0,0
RWA,ABW,0,0,0,0,0
RWA,BRB,0,0,0,0,0
RWA,BLR,0,0,0,0,0
RWA,BRN,0,0,0,0,0
RWA,BFA,0,0,1,10,3
RWA,CMR,59,66,52,2687,2262
RWA,CRI,0,0,0,0,1
RWA,HRV,0,0,0,0,0
RWA,DNK,2,0,7,12,153
RWA,FRO,0,0,0,0,0
RWA,FJI,0,0,0,0,0
RWA,GAB,3009,686,380,91,138
RWA,GMB,42,347,226,862,1244
RWA,DEU,23,25,23,192,528
RWA,GRD,0,0,0,0,0
RWA,GUY,0,0,0,0,0
RWA,HND,0,0,0,0,0
RWA,IND,316,1291,376,586,645
RWA,IMN,0,0,0,0,0
RWA,JAM,0,0,0,0,0
RWA,JPN,0,0,0,2,7
RWA,KEN,643,512,953,1431,4634
RWA,PRK,0,0,0,0,0
RWA,MAC,0,0,0,0,0
RWA,MDG,333,191,582,57,52
RWA,MLI,3,3,3,2,0
RWA,MHL,0,0,0,0,0
RWA,MTQ,7,11,14,26,32
RWA,MNE,0,0,0,0,0
RWA,MMR,0,0,0,0,0
RWA,NPL,0,4,8,7,8
RWA,NZL,0,0,2,2,44
RWA,NGA,0,181,1866,724,1214
RWA,NFK,0,0,0,0,0
RWA,MNP,0,0,0,0,0
RWA,NOR,0,3,2,6,151
RWA,PAK,25,79,63,51,41
RWA,PNG,0,0,0,0,0
RWA,QAT,0,0,0,0,0
RWA,REU,0,0,3,4,6
RWA,WSM,0,0,0,0,0
RWA,SMR,0,0,0,0,0
RWA,SRB,0,0,0,0,0
RWA,SGP,2,0,1,3,10
RWA,SOM,103,2277,1569,2409,1471
RWA,TJK,0,0,0,0,0
RWA,TZA,38316,35512,42458,50521,19608
RWA,THA,0,0,0,0,0
RWA,TUN,2,0,1,2,2
RWA,TUR,0,0,0,0,16
RWA,TUV,0,0,0,0,0
RWA,UGA,246936,246493,184689,141288,65400
RWA,UKR,0,0,0,0,0
RWA,VIR,0,0,0,0,0
RWA,VGB,0,0,0,0,0
RWA,YEM,0,0,0,0,0
RWA,ZWE,180,232,219,206,190
SHN,AFG,0,0,0,0,0
SHN,ATG,0,0,0,0,0
SHN,AZE,0,0,0,0,0
SHN,BRB,0,0,0,0,0
SHN,BLR,0,0,0,0,0
SHN,BIH,0,0,0,0,0
SHN,BWA,0,0,0,0,0
SHN,BRA,95,25,53,168,191
SHN,BGR,0,0,0,0,0
SHN,TCD,0,0,0,0,0
SHN,CHN,0,0,0,0,0
SHN,COL,2,2,1,0,3
SHN,COD,0,0,0,0,0
SHN,CIV,0,0,0,0,0
SHN,CZE,0,0,0,0,0
SHN,ERI,0,0,0,0,0
SHN,EST,0,0,0,0,0
SHN,FRO,0,0,0,0,0
SHN,GMB,0,0,0,0,0
SHN,GRD,0,0,0,0,0
SHN,GUM,0,0,0,0,0
SHN,GNB,0,0,0,0,0
SHN,GUY,0,0,0,0,0
SHN,HKG,0,0,0,0,0
SHN,HUN,0,0,0,0,0
SHN,IMN,0,0,0,0,0
SHN,ITA,0,0,0,0,0
SHN,JOR,0,0,0,0,0
SHN,KEN,0,0,0,0,0
SHN,KOR,0,0,0,0,0
SHN,KWT,0,0,0,0,0
SHN,LVA,0,0,0,0,0
SHN,LSO,0,0,0,0,0
SHN,MDG,0,0,0,0,0
SHN,MDV,0,0,0,0,0
SHN,MLI,1,1,1,1,0
SHN,MTQ,6,10,12,23,28
SHN,MRT,0,0,0,0,0
SHN,MMR,0,0,0,0,0
SHN,NAM,0,0,0,0,0
SHN,NPL,0,0,0,0,0
SHN,NCL,0,0,0,0,0
SHN,NZL,0,0,0,0,12
SHN,NER,0,0,0,0,0
SHN,NIU,0,0,0,0,0
